country,countryname,OECD,EU,edate,date,party,partyname,parfam,coderID,coderyear,reltest,pervote,voteest,presvote,absseat,totseats,progtype,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,peruncod,total,rile,planeco,markeco,welfare,intpeace
33,Spain,10,10,6/6/1993,199306,33512,CDS Centre Democrats,50,104,1994,999,1.77215195282181,0,99.99,0,350,1,0,0,0,1.49253731343284,2.23880597014925,0,0,3.73134328358209,0,0.746268656716418,1.49253731343284,7.46268656716418,0,0,2.23880597014925,0,5.97014925373134,1.49253731343284,0,0,5.22388059701492,10.4477611940298,0.746268656716418,0.746268656716418,0.746268656716418,0,3.73134328358209,0,0.746268656716418,2.23880597014925,0,0,0.746268656716418,0,0.746268656716418,3.73134328358209,0,1.49253731343284,11.9402985074627,0,3.73134328358209,0,0,0,0,0,2.98507462686567,0,0,0,0.746268656716418,0,6.71641791044776,2.98507462686567,1.49253731343284,7.46268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73134328358209,134,-26.1194029850746,11.1940298507463,0.746268656716418,13.4328358208955,2.23880597014925
33,Spain,10,10,6/6/1993,199306,33610,PP Popular Party,60,104,1994,999,35.04,0,99.99,141,350,1,0.912506709608159,0,0,2.03972088030059,0.0536768652710682,0.0536768652710682,1.12721417069243,3.7037037037037,0,0.268384326355341,1.28824476650564,6.54857756307032,0.912506709608159,0,2.25442834138486,0.429414922168545,7.99785292538916,0.161030595813205,0.644122383252818,2.57648953301127,2.09339774557166,1.55662909286098,0.805152979066022,0.214707461084273,0.0536768652710682,0.483091787439614,2.361782071927,0,4.723564143854,11.7015566290929,0,0,3.32796564680623,0,0.751476113794954,3.22061191626409,2.68384326355341,0.912506709608159,11.1647879763822,0.268384326355341,5.68974771873323,0,0.644122383252818,0,1.50295222758991,0.0536768652710682,3.27428878153516,0.0536768652710682,0,0,0.483091787439614,0.214707461084273,2.89855072463768,0.697799248523886,2.57648953301127,1.93236714975845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68384326355341,1863,-8.4272678475577,2.361782071927,5.9044551798175,12.0772946859903,0.107353730542136
33,Spain,10,10,3/3/1996,199603,33610,PP Popular Party,60,226,1999,0.836,38.7922180526957,0,99.99,156,350,1,0,0,0.254268079996109,3.37813305854797,0.145296037197113,0.21794405579567,3.52342891693115,7.0468578338623,0.290592074394226,0,1.30766439437866,2.07046866416931,1.30766439437866,0.0363240092992783,2.14311671257019,0.0363240092992783,15.1834363937378,0.980748295783997,3.08754086494446,1.81620049476624,5.01271343231201,1.30766439437866,0,0,0.0363240092992783,0,2.25208854675293,0,0.617508172988892,11.1151466369629,0.145296037197113,0.0363240092992783,2.47003269195557,0,0.0363240092992783,2.83327269554138,2.50635671615601,2.57900476455688,4.28623342514038,0.0363240092992783,3.16018891334534,0,1.59825646877289,0,1.19869232177734,0.108972027897835,2.9422447681427,2.32473659515381,0.254268079996109,0,0.762804210186005,0,3.34180903434753,0.544860124588013,0.908100247383118,3.52342891693115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23501634597778,2753,10.5339627414942,1.45296043157578,4.2862331867218,6.86523818969727,0.363240092992783
33,Spain,10,10,12/3/2000,200003,33610,PP Popular Party,60,998,998,998,44.5237430703813,0,99.99,183,350,3,0,0,0.254268079996109,3.37813305854797,0.145296037197113,0.21794405579567,3.52342891693115,7.0468578338623,0.290592074394226,0,1.30766439437866,2.07046866416931,1.30766439437866,0.0363240092992783,2.14311671257019,0.0363240092992783,15.1834363937378,0.980748295783997,3.08754086494446,1.81620049476624,5.01271343231201,1.30766439437866,0,0,0.0363240092992783,0,2.25208854675293,0,0.617508172988892,11.1151466369629,0.145296037197113,0.0363240092992783,2.47003269195557,0,0.0363240092992783,2.83327269554138,2.50635671615601,2.57900476455688,4.28623342514038,0.0363240092992783,3.16018891334534,0,1.59825646877289,0,1.19869232177734,0.108972027897835,2.9422447681427,2.32473659515381,0.254268079996109,0,0.762804210186005,0,3.34180903434753,0.544860124588013,0.908100247383118,3.52342891693115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23501634597778,2753,10.5339627414942,1.45296043157578,4.2862331867218,6.86523818969727,0.363240092992783
33,Spain,10,10,6/6/1993,199306,33611,CiU Convergence and Unity,60,104,1994,999,4.98130062211618,0,99.99,17,350,1,0.133422281521014,0,0.0333555703802535,0.56704469646431,0.867244829886591,0.166777851901268,1.53435623749166,3.73582388258839,0,0.0333555703802535,1.26751167444963,1.73448965977318,0.633755837224817,0,11.2408272181454,0,6.10406937958639,0,0.0333555703802535,1.53435623749166,4.33622414943296,5.07004669779853,0.266844563042028,0.233488992661775,0.166777851901268,0,1.26751167444963,0,4.06937958639093,11.1741160773849,0,0,1.63442294863242,0,1.10073382254837,3.50233488992662,1.9346230820547,2.30153435623749,10.1734489659773,0,3.90260173448966,0,0,0,0.900600400266845,0,1.96797865243496,0.100066711140761,2.73515677118079,0,0.533689126084056,0.0333555703802535,4.03602401601067,0.600400266844563,2.16811207471648,3.90260173448966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26817878585724,2998,-11.4743162108072,5.33689126084056,3.16877918612408,12.4749833222148,1.03402268178786
33,Spain,10,10,3/3/1996,199603,33611,CiU Convergence and Unity,60,226,1999,0.836,4.59802087943134,0,99.99,16,350,1,0,0,0.0305997543036938,0.367197066545487,0.458996325731278,0.0305997543036938,2.29498171806335,4.9265604019165,0.0611995086073875,0.152998775243759,0.152998775243759,0.9485924243927,0.122399017214775,0,13.525092124939,0,12.5458993911743,0.581395328044891,0.88739287853241,1.28518974781036,7.22154235839844,3.51897192001343,0.24479803442955,0,0.0305997543036938,0,2.35618114471436,0.0305997543036938,2.26438188552856,7.22154235839844,0.0917992666363716,0.0611995086073875,1.77478575706482,0,0.0917992666363716,5.32435750961304,0.642594873905182,1.46878826618195,5.17135858535767,0.367197066545487,2.53977966308594,0,0.0305997543036938,0,2.01958394050598,0.0611995086073875,2.08078336715698,2.01958394050598,2.9069766998291,0,1.86658501625061,0,2.81517744064331,0.611995100975037,1.59118723869324,4.28396558761597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917992651462555,3268,1.04039194434881,3.85556922107935,3.05997550487518,6.64014685153961,0.489596080034971
33,Spain,10,10,12/3/2000,200003,33611,CiU Convergence and Unity,60,227,2000,0.874,4.18622518418949,0,99.99,15,350,1,0.0724900290369987,0,0,0.434940189123154,0.57992023229599,0.543675243854523,1.73976075649261,3.73323678970337,0,0,0.362450152635574,1.05110549926758,0.688655316829681,1.19608557224274,16.4914817810059,0,3.73323678970337,0.0362450145184994,2.53715109825134,0.181225076317787,5.58173274993896,2.28343605995178,0.434940189123154,0.83363538980484,0.144980058073997,0,2.60964107513428,1.70351576805115,1.59478068351746,8.88002872467041,0,0,1.48604571819305,0,0.108735047280788,3.15331649780273,3.15331649780273,2.17470097541809,4.02319669723511,0.326205134391785,3.58825659751892,0,0,0,0.253715127706528,0.144980058073997,3.47952151298523,2.02972102165222,3.37078642845154,0,3.33454155921936,0,3.47952151298523,1.2323305606842,0.724900305271149,5.07430219650269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41355562210083,2759,-0.362449795007706,2.71837624907494,1.66727079451084,6.1978976726532,1.12359547615051
33,Spain,10,10,6/6/1993,199306,33902,PNV/EAJ Basque Nationalist Party,90,104,1994,999,1.24533476960508,0,99.99,5,350,1,0,0,0.0443458980044346,0.665188470066519,0.753880266075388,0.133037694013304,3.94678492239468,9.00221729490022,0,0.0886917960088692,1.50776053215078,1.68514412416851,0,0,11.219512195122,0,3.14855875831486,0.0443458980044346,0.753880266075388,1.77383592017738,2.92682926829268,0.886917960088692,0.753880266075388,0.399113082039911,0.177383592017738,0.665188470066519,2.74944567627494,0,4.07982261640798,10.2439024390244,0.133037694013304,0,3.99113082039911,0,1.46341463414634,4.65631929046563,2.79379157427938,1.50776053215078,4.25720620842572,0.0443458980044346,2.35033259423503,0,0,2.08425720620843,0.57649667405765,0,1.50776053215078,0.48780487804878,4.6119733924612,0,0.0886917960088692,0.266075388026608,1.90687361419069,0.266075388026608,1.68514412416851,3.94678492239468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72505543237251,2255,-0.310421286031039,1.77383592017738,5.7649667405765,5.7649667405765,0.886917960088692
33,Spain,10,10,3/3/1996,199603,33902,PNV/EAJ Basque Nationalist Party,90,998,998,998,1.27344679903711,0,99.99,5,350,3,0,0,0.0443458966910839,0.665188491344452,0.753880262374878,0.133037701249123,3.94678497314453,9.00221729278564,0,0.0886917933821678,1.50776052474976,1.68514406681061,0,0,11.2195119857788,0,3.14855885505676,0.0443458966910839,0.753880262374878,1.77383589744568,2.92682933807373,0.886917948722839,0.753880262374878,0.399113088846207,0.177383586764336,0.665188491344452,2.74944567680359,0,4.0798225402832,10.2439022064209,0.133037701249123,0,3.99113082885742,0,1.46341466903687,4.65631914138794,2.79379153251648,1.50776052474976,4.25720643997192,0.0443458966910839,2.35033249855042,0,0,2.08425712585449,0.576496660709381,0,1.50776052474976,0.487804889678955,4.61197328567505,0,0.0886917933821678,0.266075402498245,1.90687358379364,0.266075402498245,1.68514406681061,3.94678497314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7250554561615,2255,-0.310421325266361,1.77383591234684,5.7649667263031,5.76496696472168,0.886917963624001
33,Spain,10,10,12/3/2000,200003,33902,PNV/EAJ Basque Nationalist Party,90,998,998,998,1.52689086759192,0,99.99,7,350,3,0,0,0.0443458966910839,0.665188491344452,0.753880262374878,0.133037701249123,3.94678497314453,9.00221729278564,0,0.0886917933821678,1.50776052474976,1.68514406681061,0,0,11.2195119857788,0,3.14855885505676,0.0443458966910839,0.753880262374878,1.77383589744568,2.92682933807373,0.886917948722839,0.753880262374878,0.399113088846207,0.177383586764336,0.665188491344452,2.74944567680359,0,4.0798225402832,10.2439022064209,0.133037701249123,0,3.99113082885742,0,1.46341466903687,4.65631914138794,2.79379153251648,1.50776052474976,4.25720643997192,0.0443458966910839,2.35033249855042,0,0,2.08425712585449,0.576496660709381,0,1.50776052474976,0.487804889678955,4.61197328567505,0,0.0886917933821678,0.266075402498245,1.90687358379364,0.266075402498245,1.68514406681061,3.94678497314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7250554561615,2255,-0.310421325266361,1.77383591234684,5.7649667263031,5.76496696472168,0.886917963624001
33,Spain,10,10,6/6/1993,199306,33903,EA Basque Solidarity,90,104,1994,999,0.552458992226913,0,99.99,1,350,2,0,0,0,0,3.76470588235294,3.05882352941176,7.29411764705882,6.11764705882353,0,0.941176470588235,2.58823529411765,4.47058823529412,0,0.235294117647059,16.9411764705882,0,2.11764705882353,0.941176470588235,0,0,0.941176470588235,1.17647058823529,0.235294117647059,0.705882352941177,0,0,4.23529411764706,0,3.05882352941176,5.88235294117647,1.41176470588235,0,1.88235294117647,0,1.88235294117647,3.52941176470588,0,2.82352941176471,4.47058823529412,0,0,0,0,0.941176470588235,0,0.235294117647059,0.235294117647059,0.235294117647059,1.88235294117647,0,0.941176470588235,0,0,0,3.52941176470588,7.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76470588235294,425,-20.9411764705882,2.82352941176471,1.88235294117647,7.29411764705882,6.82352941176471
33,Spain,10,10,3/3/1996,199603,33903,EA Basque Solidarity,90,998,998,998,0.46,0,99.99,1,350,3,0,0,0,0,3.76470588235294,3.05882352941176,7.29411764705882,6.11764705882353,0,0.941176470588235,2.58823529411765,4.47058823529412,0,0.235294117647059,16.9411764705882,0,2.11764705882353,0.941176470588235,0,0,0.941176470588235,1.17647058823529,0.235294117647059,0.705882352941177,0,0,4.23529411764706,0,3.05882352941176,5.88235294117647,1.41176470588235,0,1.88235294117647,0,1.88235294117647,3.52941176470588,0,2.82352941176471,4.47058823529412,0,0,0,0,0.941176470588235,0,0.235294117647059,0.235294117647059,0.235294117647059,1.88235294117647,0,0.941176470588235,0,0,0,3.52941176470588,7.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76470588235294,425,-20.9411764705882,2.8235294117647,1.88235294117647,7.29411764705883,6.8235294117647
33,Spain,10,10,12/3/2000,200003,33903,EA Basque Solidarity,90,998,998,998,0.43,0,99.99,1,350,3,0,0,0,0,3.76470588235294,3.05882352941176,7.29411764705882,6.11764705882353,0,0.941176470588235,2.58823529411765,4.47058823529412,0,0.235294117647059,16.9411764705882,0,2.11764705882353,0.941176470588235,0,0,0.941176470588235,1.17647058823529,0.235294117647059,0.705882352941177,0,0,4.23529411764706,0,3.05882352941176,5.88235294117647,1.41176470588235,0,1.88235294117647,0,1.88235294117647,3.52941176470588,0,2.82352941176471,4.47058823529412,0,0,0,0,0.941176470588235,0,0.235294117647059,0.235294117647059,0.235294117647059,1.88235294117647,0,0.941176470588235,0,0,0,3.52941176470588,7.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76470588235294,425,-20.9411764705882,2.8235294117647,1.88235294117647,7.29411764705883,6.8235294117647
33,Spain,10,10,6/6/1993,199306,33904,PAR Aragonese Regionalist Party,90,998,998,998,0.62,0,99.99,1,350,3,0.259515570934256,0,0.173010380622837,0.173010380622837,0.346020761245675,0.0865051903114187,0.432525951557093,1.12456747404844,0.0865051903114187,0.346020761245675,3.89273356401384,8.30449826989619,2.7681660899654,0,5.79584775086505,0,5.79584775086505,0.173010380622837,0.173010380622837,0.951557093425606,1.55709342560554,2.7681660899654,8.39100346020761,0.346020761245675,0.173010380622837,0.0865051903114187,2.7681660899654,0,5.79584775086505,10.121107266436,0.346020761245675,0.259515570934256,0.778546712802768,0,1.81660899653979,1.81660899653979,3.28719723183391,1.55709342560554,6.4878892733564,0,3.719723183391,0,0.865051903114187,0,2.42214532871972,0,2.42214532871972,1.03806228373702,0.0865051903114187,0,0.519031141868512,0,2.85467128027682,1.03806228373702,0.778546712802768,2.42214532871972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59515570934256,1156,-14.878892733564,11.5051903114187,1.73010380622837,8.04498269896194,0.432525951557094
33,Spain,10,10,12/3/2000,200003,33904,PAR Aragonese Regionalist Party,90,998,998,998,0.33,0,99.99,1,350,3,0.259515570934256,0,0.173010380622837,0.173010380622837,0.346020761245675,0.0865051903114187,0.432525951557093,1.12456747404844,0.0865051903114187,0.346020761245675,3.89273356401384,8.30449826989619,2.7681660899654,0,5.79584775086505,0,5.79584775086505,0.173010380622837,0.173010380622837,0.951557093425606,1.55709342560554,2.7681660899654,8.39100346020761,0.346020761245675,0.173010380622837,0.0865051903114187,2.7681660899654,0,5.79584775086505,10.121107266436,0.346020761245675,0.259515570934256,0.778546712802768,0,1.81660899653979,1.81660899653979,3.28719723183391,1.55709342560554,6.4878892733564,0,3.719723183391,0,0.865051903114187,0,2.42214532871972,0,2.42214532871972,1.03806228373702,0.0865051903114187,0,0.519031141868512,0,2.85467128027682,1.03806228373702,0.778546712802768,2.42214532871972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59515570934256,1156,-14.878892733564,11.5051903114187,1.73010380622837,8.04498269896194,0.432525951557094
33,Spain,10,10,6/6/1993,199306,33905,ECR Catalan Republican Left,90,104,1994,999,0.810282873890883,0,99.99,1,350,1,0.168705187684521,0,0.168705187684521,0.253057781526782,2.27752003374104,0.337410375369043,2.44622522142556,1.43399409531843,0,0.0843525938422607,1.26528890763391,2.61493040911008,0.210881484605652,0.210881484605652,20.2867988190637,0,4.76592155208773,0.253057781526782,0.337410375369043,0,2.15099114297765,2.95234078447912,0.126528890763391,0.506115563053564,0.253057781526782,0.421762969211303,1.8135807676086,0.0421762969211303,2.82581189371573,7.97132011809363,0.253057781526782,0,0.210881484605652,0.0421762969211303,1.89793336145086,5.27203711514129,1.64487557992408,3.12104597216364,6.45297342893294,0,1.43399409531843,0,0,3.54280894137495,0.548291859974694,0.970054829185998,0.168705187684521,0,4.47068747363981,0,2.02446225221426,0,1.940109658372,0.590468156895825,2.65710670603121,3.12104597216364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45845634753269,2371,-15.7739350485027,3.3319274567693,0.210881484605652,9.57401940109658,2.61493040911008
33,Spain,10,10,3/3/1996,199603,33905,ECR Catalan Republican Left,90,998,998,998,0.669325052554719,0,99.99,1,350,3,0.168705180287361,0,0.168705180287361,0.253057777881622,2.27751994132996,0.337410360574722,2.4462251663208,1.43399405479431,0,0.0843525901436806,1.26528894901276,2.61493039131165,0.210881486535072,0.210881486535072,20.2867984771729,0,4.7659215927124,0.253057777881622,0.337410360574722,0,2.15099120140076,2.95234084129333,0.126528888940811,0.506115555763245,0.253057777881622,0.421762973070145,1.81358075141907,0.0421762950718403,2.82581186294556,7.97132015228271,0.253057777881622,0,0.210881486535072,0.0421762950718403,1.89793336391449,5.27203702926636,1.64487552642822,3.12104606628418,6.45297336578369,0,1.43399405479431,0,0,3.542809009552,0.548291862010956,0.970054805278778,0.168705180287361,0,4.47068738937378,0,2.02446222305298,0,1.94010961055756,0.590468168258667,2.65710663795471,3.12104606628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45845627784729,2371,-15.7739346921444,3.33192750811577,0.210881486535072,9.57401943206787,2.61493030190468
33,Spain,10,10,12/3/2000,200003,33905,ECR Catalan Republican Left,90,998,998,998,0.839966196876878,0,99.99,1,350,3,0.168705180287361,0,0.168705180287361,0.253057777881622,2.27751994132996,0.337410360574722,2.4462251663208,1.43399405479431,0,0.0843525901436806,1.26528894901276,2.61493039131165,0.210881486535072,0.210881486535072,20.2867984771729,0,4.7659215927124,0.253057777881622,0.337410360574722,0,2.15099120140076,2.95234084129333,0.126528888940811,0.506115555763245,0.253057777881622,0.421762973070145,1.81358075141907,0.0421762950718403,2.82581186294556,7.97132015228271,0.253057777881622,0,0.210881486535072,0.0421762950718403,1.89793336391449,5.27203702926636,1.64487552642822,3.12104606628418,6.45297336578369,0,1.43399405479431,0,0,3.542809009552,0.548291862010956,0.970054805278778,0.168705180287361,0,4.47068738937378,0,2.02446222305298,0,1.94010961055756,0.590468168258667,2.65710663795471,3.12104606628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45845627784729,2371,-15.7739346921444,3.33192750811577,0.210881486535072,9.57401943206787,2.61493030190468
33,Spain,10,10,6/6/1993,199306,33906,PA Andalusian Party,90,104,1994,999,0,0,99.99,0,350,1,1.09890115261078,0,0,0.879120886325836,0.659340679645538,0.659340679645538,2.63736271858215,5.27472543716431,0,1.09890115261078,2.63736271858215,5.27472543716431,0,0.439560443162918,8.13186836242676,0,12.0879125595093,0.659340679645538,0,0.879120886325836,2.19780230522156,4.17582416534424,2.85714292526245,1.53846156597137,0.879120886325836,0,1.97802197933197,0,6.59340667724609,4.61538457870483,0,0.659340679645538,0,0,0.439560443162918,3.51648354530334,0.879120886325836,1.75824177265167,9.01098918914795,0,3.95604395866394,0,0,0,0,0.659340679645538,2.85714292526245,0,1.09890115261078,0,1.09890115261078,0,1.97802197933197,2.19780230522156,0.879120886325836,1.75824177265167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,-22.4175827503204,7.03296709060669,0.879120886325836,10.7692309617996,1.31868135929108
33,Spain,10,10,12/3/2000,200003,33906,PA Andalusian Party,90,998,998,998,0.889747723271656,0,99.99,1,350,3,1.09890115261078,0,0,0.879120886325836,0.659340679645538,0.659340679645538,2.63736271858215,5.27472543716431,0,1.09890115261078,2.63736271858215,5.27472543716431,0,0.439560443162918,8.13186836242676,0,12.0879125595093,0.659340679645538,0,0.879120886325836,2.19780230522156,4.17582416534424,2.85714292526245,1.53846156597137,0.879120886325836,0,1.97802197933197,0,6.59340667724609,4.61538457870483,0,0.659340679645538,0,0,0.439560443162918,3.51648354530334,0.879120886325836,1.75824177265167,9.01098918914795,0,3.95604395866394,0,0,0,0,0.659340679645538,2.85714292526245,0,1.09890115261078,0,1.09890115261078,0,1.97802197933197,2.19780230522156,0.879120886325836,1.75824177265167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,-22.4175827503204,7.03296709060669,0.879120886325836,10.7692309617996,1.31868135929108
33,Spain,10,10,6/6/1993,199306,33907,CC Canarian Coalition,90,998,998,998,0.880043005195663,0,99.99,4,350,3,0,0,0.0547045953571796,0,0.382932156324387,0.109409190714359,1.69584250450134,4.64989042282104,0,0.218818381428719,0.164113789796829,0.273522973060608,0,0,12.3632383346558,0,8.09628009796143,0,2.35229754447937,0.109409190714359,3.39168500900269,1.42231953144073,0.0547045953571796,0,0.273522973060608,0,7.71334791183472,0,2.57111597061157,7.93216609954834,0.273522973060608,0.109409190714359,0.0547045953571796,0,0.382932156324387,5.08752727508545,0.929978132247925,7.4398250579834,5.25164127349854,0,3.06345725059509,0,0.109409190714359,0,0.109409190714359,0.328227579593658,0.492341369390488,2.02407002449036,0.601750552654266,0,0.601750552654266,0,10.8862142562866,0.0547045953571796,0.820568919181824,6.56455135345459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984682713347921,1828,-4.75929985567926,1.75054709985852,0.164113786071539,12.6914663314819,0.492341347038746
33,Spain,10,10,3/3/1996,199603,33907,CC Canarian Coalition,90,226,1999,0.836,0.880043005195663,0,99.99,4,350,9,0,0,0.0547045953571796,0,0.382932156324387,0.109409190714359,1.69584250450134,4.64989042282104,0,0.218818381428719,0.164113789796829,0.273522973060608,0,0,12.3632383346558,0,8.09628009796143,0,2.35229754447937,0.109409190714359,3.39168500900269,1.42231953144073,0.0547045953571796,0,0.273522973060608,0,7.71334791183472,0,2.57111597061157,7.93216609954834,0.273522973060608,0.109409190714359,0.0547045953571796,0,0.382932156324387,5.08752727508545,0.929978132247925,7.4398250579834,5.25164127349854,0,3.06345725059509,0,0.109409190714359,0,0.109409190714359,0.328227579593658,0.492341369390488,2.02407002449036,0.601750552654266,0,0.601750552654266,0,10.8862142562866,0.0547045953571796,0.820568919181824,6.56455135345459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984682738780975,1828,-4.75929985567927,1.75054709985852,0.164113786071539,12.6914663314819,0.492341347038746
33,Spain,10,10,12/3/2000,200003,33907,CC Canarian Coalition,90,227,2000,0.874,1.07095420487816,0,99.99,4,350,1,0,0.0555864386260509,0.0555864386260509,0,0.389105051755905,0.111172877252102,1.72317957878113,4.61367416381836,0,0.222345754504204,0.111172877252102,0.277932196855545,0,0,11.7287378311157,0,8.22679233551025,0,2.44580316543579,0.111172877252102,3.44635915756226,1.3896609544754,0.0555864386260509,0,0.277932196855545,0,7.67092847824097,0,2.61256241798401,8.06003379821777,0.277932196855545,0.111172877252102,0.0555864386260509,0,0.389105051755905,5.11395215988159,0.944969415664673,7.44858264923096,5.28071165084839,0,3.11284041404724,0,0.111172877252102,0,0.166759312152863,0.333518624305725,0.500277936458588,2.05669808387756,0.611450791358948,0,0.66703724861145,0,11.0617008209229,0.0555864386260509,0.833796560764313,6.2812671661377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00055587291718,1799,-4.72484739497304,1.723179589957,0.166759315878153,12.7292943000793,0.555864367634058
