"country","countryname","edate","party","partyname","day","month","year","econlr","econlr.se","econlr.lwr","econlr.upr","authlib","authlib.se","authlib.lwr","authlib.upr","tradmod","tradmod.se","tradmod.lwr","tradmod.upr"
31,"France",1986-03-16,31720,"FN National Front",16,3,1986,3.48937689594735,0.139123579759757,2.77750199627774,4.24595285051005,0.565183682551747,0.0110639185023997,0.365455440204795,0.777543038901857,1.20343964501137,0.0104269594978474,1.01515169963794,1.40562408786977
31,"France",1988-06-05,31720,"FN National Front",5,6,1988,2.29824936859802,0.0909693041624764,1.74210348427475,2.89753877600845,0.720081649727565,0.0116299767915164,0.513099191582967,0.929112096695674,1.06540908628958,0.0109104536028411,0.854294888300001,1.26334946302402
31,"France",1993-03-21,31720,"FN National Front",21,3,1993,1.96563776822243,0.0709489128669951,1.45312450211955,2.50193387491282,0.722956649236005,0.0114024445598148,0.509892154961715,0.937731955652347,1.0582936728435,0.011791124210664,0.838679159143332,1.26376022791853
31,"France",1997-05-25,31720,"FN National Front",25,5,1997,1.39893370230004,0.121699818988865,0.745539577216481,2.10531271724448,0.765475841904952,0.0356179923311247,0.412476383635033,1.16165268980732,0.988369276553337,0.0372059301001296,0.620964677432217,1.36190491141332
31,"France",2002-06-09,31720,"FN National Front",9,6,2002,1.01000776836968,0.0413345011500066,0.62482770692122,1.41383568224284,0.772827670833137,0.0161805312037756,0.538506145957065,1.03561444664248,0.940454979410579,0.0176762185279839,0.681208446434462,1.19932926921919
31,"France",2007-06-10,31720,"FN National Front",10,6,2007,1.54672827812738,0.0167159650787104,1.30027714752833,1.80142216202349,0.320706622566119,0.00270505297078567,0.221185156217304,0.423844840673975,-0.625366958451715,0.00457831819196234,-0.752981943779033,-0.490249812090133
32,"Italy",1987-06-14,32110,"FdV Green Federation",14,6,1987,-1.20149233402887,0.101146517706085,-1.86090380501715,-0.605582675708649,-0.113874700255367,0.0383436895003706,-0.494915103587993,0.281040161045568,-1.09024171105979,0.0233675443221873,-1.38613444427333,-0.76419851523567
32,"Italy",1992-04-06,32110,"FdV Green Federation",6,4,1992,-0.997736799856475,0.147877530991918,-1.76814174002792,-0.252415680599754,-0.843533577290348,0.263576255946425,-1.85232612305975,0.124471456243986,-0.85930744103865,0.195795264792057,-1.73876715581721,0.0102066412745871
32,"Italy",1994-03-28,32110,"FdV Green Federation",28,3,1994,-0.644557458121204,0.0374338516862231,-1.0318724868556,-0.278970911806549,-1.57079737966322,0.173917793763761,-2.41881043068571,-0.815014526659445,-0.739844949320904,0.108168515345558,-1.35688734997593,-0.0804776279919364
32,"Italy",1996-04-21,32110,"FdV Green Federation",21,4,1996,-0.548281112338511,0.0343033993188089,-0.936627438763903,-0.194366259825267,-1.25676110263496,0.116327632533041,-1.98481875801874,-0.632946520241224,-0.636249529672353,0.0883399748286181,-1.2162258823852,-0.0271804982805497
32,"Italy",2006-04-10,32110,"FdV Green Federation",10,4,2006,0.146891649662036,0.00152299412198912,0.0710425406770859,0.222865427604095,0.584096231867517,0.00617962456456404,0.432865359429636,0.73370060237988,-0.426406187729603,0.0138274791515033,-0.645334282055826,-0.186643482332713
32,"Italy",2001-05-13,32111,"Il Girasole",13,5,2001,0.790244964095896,0.00899811981749819,0.606769546077093,0.984890064905354,0.236728911675399,0.0134762523420051,0.00775596932670541,0.474334809285255,-0.300810695813244,0.0300808366009794,-0.624492654674103,0.0643250874775228
32,"Italy",1976-06-20,32210,"PdUP Proletarian Unity for Communism",20,6,1976,1.67210492190065,0.123502071984989,1.02665613786065,2.40270523899032,1.14977484167574,0.150838962351528,0.42787518177157,1.92843544849637,-0.0119761047811305,0.200280086677665,-0.86049426159469,0.862980918753056
32,"Italy",1979-06-03,32210,"PdUP Proletarian Unity for Communism",3,6,1979,1.68766790864932,0.104014911812683,1.07679412415721,2.3424363279676,1.22642136471816,0.134376213356958,0.559912989302798,1.98294497155492,-0.00598620626022953,0.188546142380639,-0.859471698073507,0.863521720215405
32,"Italy",1983-06-26,32210,"PdUP Proletarian Unity for Communism",26,6,1983,1.65877327801361,0.113919702907384,1.0326475843664,2.33926497577641,1.1802540230385,0.153967269135229,0.449166218853166,1.98061044412442,0.0591661530329686,0.202897271989062,-0.831010280693704,0.938047869327286
32,"Italy",1983-06-26,32211,"DP Proletarian Democracy",26,6,1983,0.718539961929836,0.0730020986061874,0.208263212088372,1.25595708563075,-0.19138718033232,0.06507383177648,-0.698402393642773,0.285229803847935,-0.119727242677968,0.117011262868388,-0.749764410022746,0.573059564726112
32,"Italy",1987-06-14,32211,"DP Proletarian Democracy",14,6,1987,0.72214606289957,0.069264519310083,0.253664891895049,1.25093340272165,-0.194024685449069,0.071186059722291,-0.754680844202137,0.320443429053727,-0.123591880867404,0.114043115484172,-0.76652024036978,0.544229093145399
32,"Italy",1992-04-06,32212,"RC Newly Founded Communists",6,4,1992,-1.38873336935376,0.0740472184826042,-1.94357454324583,-0.877629064399099,-1.51358470345795,0.135521057639668,-2.28253271936367,-0.87131616199717,-0.025475632807103,0.120597789525234,-0.686003356001856,0.653340397847897
32,"Italy",1994-03-28,32212,"RC Newly Founded Communists",28,3,1994,-0.353840991498622,0.0134044747469975,-0.58184366498661,-0.120670043707919,-0.497233635585401,0.0317262398719538,-0.864726051903389,-0.150817976678791,-0.453624063371556,0.0462111253235708,-0.846536102288215,-0.0129694589748939
32,"Italy",1996-04-21,32212,"RC Newly Founded Communists",21,4,1996,-0.73637336848413,0.0438280351945194,-1.14966680638711,-0.321349828661347,-0.657390830065934,0.104371089761034,-1.32132284478656,-0.066611466065533,-0.739394255992397,0.085614401802148,-1.29218709782223,-0.150656889143296
32,"Italy",2001-05-13,32212,"RC Newly Founded Communists",13,5,2001,-0.0555279378778627,0.00630485685904701,-0.215697519628877,0.0965446580739308,-1.08020723459508,0.0229513093814515,-1.38861642827997,-0.790751778415202,-1.47001377962654,0.00625765600321392,-1.62668310327533,-1.31702521933678
32,"Italy",2006-04-10,32212,"RC Newly Founded Communists",10,4,2006,0.149255055178519,0.00159967810734025,0.0695845399462209,0.227777080923393,0.58789100375059,0.00651855836793038,0.433309045743934,0.747455839523276,-0.460872741606909,0.0120286803637612,-0.672625073717398,-0.241970223409413
32,"Italy",2001-05-13,32213,"PDCI Italian Communists",13,5,2001,0.775191189762201,0.00771079125047165,0.597106659277313,0.942966814137544,0.25411942318015,0.0130817788226841,0.0278386339781568,0.47982855837463,-0.324930615693162,0.0289642362736537,-0.650173559644048,0.0114778667933552
32,"Italy",2006-04-10,32213,"PDCI Party of Italian Communists",10,4,2006,0.153698528315722,0.00162455434921151,0.0764966233916378,0.232461358057342,0.608387055737992,0.00652313903649798,0.449476958965529,0.762933590478522,-0.419368924969925,0.0131815862743347,-0.633032907954871,-0.190832029493493
32,"Italy",1946-06-02,32220,"PCI Communist Party",2,6,1946,-0.33528112542034,0.109127981953117,-1.01834755117537,0.282725478561907,-1.3102321133035,0.142805538651016,-2.10956743177068,-0.640529832634441,0.191776457040097,0.141176156412069,-0.507921295385049,0.916317821492461
32,"Italy",1948-04-18,32220,"PCI Communist Party",18,4,1948,-0.420485576937864,0.166322149482614,-1.23424161430548,0.349887931693369,-1.15595750706563,0.212345301123632,-2.08150705279047,-0.30746787498316,0.257460073745774,0.19622330033499,-0.577231797544476,1.11673130779775
32,"Italy",1953-06-07,32220,"PCI Communist Party",7,6,1953,-0.531613947131367,0.12656746411429,-1.24964372100607,0.153013783157251,-1.27195852054355,0.12558751171421,-2.02393766875049,-0.631951814750998,-0.188628457306472,0.126473052125223,-0.862712392071389,0.5259561879745
32,"Italy",1958-05-25,32220,"PCI Communist Party",25,5,1958,-0.216766379108766,0.0227880281837539,-0.50267537264148,0.0829635215031919,-0.964434378407344,0.0879569763133447,-1.56481025358658,-0.413862004621302,-1.60111003787313,0.0254234877560417,-1.92242257704119,-1.2853423561269
32,"Italy",1963-04-28,32220,"PCI Communist Party",28,4,1963,-0.574234572736329,0.0285221803105996,-0.913866841974532,-0.252453953641111,-0.945371891496595,0.0878319087024906,-1.56249628026528,-0.403327325160657,-0.78004326607884,0.0631091556634288,-1.24058040087363,-0.26743978470858
32,"Italy",1968-05-19,32220,"PCI Communist Party",19,5,1968,-0.207685956618321,0.0456565238172264,-0.633763996422375,0.217852676817402,-1.0698005823445,0.0490832997238966,-1.52470263454374,-0.662416230979442,-0.894106777889626,0.0323052835814229,-1.22547399648212,-0.526061391818503
32,"Italy",1972-05-07,32220,"PCI Communist Party",7,5,1972,0.341683736095273,0.024371047039938,0.0374044304367336,0.649947089735757,-0.5798017932155,0.0278705958202904,-0.906983186405315,-0.26286310089715,-0.853190138128322,0.0224950312391825,-1.13370145958833,-0.54234175337836
32,"Italy",1976-06-20,32220,"PCI Communist Party",20,6,1976,0.371985021984024,0.0248169445270599,0.0740070940266807,0.688712937539621,-0.451281712837888,0.0139801438327835,-0.685455288476011,-0.210275448948589,-1.1283978409128,0.00850303826098218,-1.30185249082998,-0.940467634089307
32,"Italy",1979-06-03,32220,"PCI Communist Party",3,6,1979,0.385577841576537,0.00973630651404338,0.192316985050743,0.584641069111818,-0.408253997235753,0.0161797692233065,-0.671466231638517,-0.170737643013295,-0.673848799940902,0.0201677803806689,-0.947575074723193,-0.392396143533292
32,"Italy",1983-06-26,32220,"PCI Communist Party",26,6,1983,-0.218586068108469,0.0503814156634041,-0.653864589897642,0.213205633160843,-0.603817655958808,0.0137283227730577,-0.844003266541837,-0.382713303937708,-0.0575805465638279,0.0272179724705995,-0.381004778632219,0.2663581608477
32,"Italy",1987-06-14,32220,"PCI Communist Party",14,6,1987,0.123112537779441,0.0154276297178222,-0.113632931430049,0.363503752334445,-1.17087995344866,0.0738662244953628,-1.73718458478982,-0.694677354105851,-0.41890283941665,0.0772807166717358,-0.927441930107125,0.170757387097734
32,"Italy",1992-04-06,32220,"PDS Democratic Party of the Left",6,4,1992,0.740449143571987,0.0423092892873193,0.356868550626883,1.16301834633159,-0.621569658364111,0.0640582835650057,-1.12633760187165,-0.130324977995853,-0.452498608986373,0.0796629488756024,-0.986270345598525,0.103955980281993
32,"Italy",1994-03-28,32220,"PDS Democratic Party of the Left",28,3,1994,1.05963615874709,0.0293844711504174,0.741839971722175,1.4122189519082,-0.817138819253914,0.101215674075975,-1.44867964503141,-0.222941633089718,-0.160790409693454,0.125039009754088,-0.852803500692738,0.518982485062128
32,"Italy",1996-04-21,32220,"PDS Democratic Party of the Left",21,4,1996,0.505766646821757,0.0405742139670351,0.112272764892107,0.918608196673596,0.115269595061446,0.0476369119404917,-0.314124590738587,0.553436614243314,0.206122243325182,0.0818402472811305,-0.351786852490551,0.775545999199709
32,"Italy",2001-05-13,32220,"DS Democrats of the Left",13,5,2001,0.781048419137342,0.00845558323181896,0.602782386016257,0.965486552629998,0.242786742692979,0.0125715803327837,0.0282564401988705,0.46546256019272,-0.269077867016758,0.0300379467077443,-0.599881975624823,0.0744897669319183
32,"Italy",2006-04-10,32221,"RnP Rose in the Fist",10,4,2006,0.150171976586175,0.00146573394975313,0.0760857468447158,0.225253651535596,0.607250284836356,0.0066343251434847,0.448019819616775,0.766604815299995,-0.417959592673244,0.0137968365297261,-0.646701839318107,-0.182304432132926
32,"Italy",1976-06-20,32310,"PR Radical Party",20,6,1976,0.760507118796857,0.996772201900369,-1.24696716083948,2.75838263091932,-1.84861004809568,0.0617688098304304,-2.36536736576607,-1.38795621938997,0.692600640663551,0.0416711951532258,0.302432489372832,1.11225144964434
32,"Italy",1979-06-03,32310,"PR Radical Party",3,6,1979,0.748799256660601,0.960156090256757,-1.08576068639693,2.65266729155504,-2.17792430714366,0.122907639607437,-2.9094827690883,-1.55990811161944,0.258183583277841,0.0706356300379127,-0.275100036440778,0.774626865738804
32,"Italy",1983-06-26,32310,"PR Radical Party",26,6,1983,0.759383275632741,0.894518123913372,-1.10581375620991,2.63201468321271,-2.22977984133116,0.12930150150218,-2.97457356651344,-1.58703611873842,0.175622905904594,0.0704605895308301,-0.345086320510063,0.687328661598294
32,"Italy",1987-06-14,32310,"PR Radical Party",14,6,1987,0.767543397042442,0.904909204080192,-1.0872622448574,2.6217774891788,-2.29009353012278,0.145496565892132,-3.12339695660998,-1.60459815430353,0.0893963304264355,0.0733422054552478,-0.441507416396903,0.597139363958041
32,"Italy",1992-04-06,32310,"Lista Panella",6,4,1992,0.763881959579437,0.86341057693994,-1.0642497362199,2.66151407448308,-2.44168452359279,0.288865194246168,-3.54351711070353,-1.47920313546556,-0.30338369169072,0.149869521642299,-1.01833394577301,0.454144748198016
32,"Italy",1994-03-28,32310,"Lista Panella-Riformatori",28,3,1994,0.781548946238794,0.882641250522571,-1.03262473841015,2.65063388084717,-2.47031388294889,0.3397329169776,-3.74159334637914,-1.43666018049668,-0.478104478990646,0.174498964541116,-1.25762369423514,0.391867994665494
32,"Italy",1996-04-21,32310,"Lista Sgarbi-Panella",21,4,1996,0.777217820893368,0.877222134652075,-1.03169766945112,2.61213466927324,-2.30208686959088,0.382796146281387,-3.64424199005579,-1.19561386913833,-0.474812176308718,0.200785646465558,-1.34644178701905,0.420344394019537
32,"Italy",1946-06-02,32320,"PSI Socialist Party",2,6,1946,-0.713927353019943,0.0615299426035628,-1.24702999030979,-0.245393505421743,-0.550378856831758,0.0614523495089055,-1.04124838409036,-0.0977752462029342,0.248944235398605,0.0993810303683979,-0.367575424084184,0.845265687778552
32,"Italy",1948-04-18,32320,"PSI Socialist Party",18,4,1948,-0.433759292829813,0.166881409033664,-1.25781964824934,0.347463071179683,-0.631364990687291,0.185913319324301,-1.50665825061039,0.18451880034446,0.22694334502291,0.180032308039576,-0.584391811401288,1.06090350236636
32,"Italy",1953-06-07,32320,"PSI Socialist Party",7,6,1953,-0.227923838224957,0.128556188695585,-0.940706869103043,0.470250213415175,-0.52774896693464,0.207808796956491,-1.47884075664621,0.322316756669356,-0.231187209940258,0.189536695930719,-1.04762679849387,0.642247191049241
32,"Italy",1958-05-25,32320,"PSI Socialist Party",25,5,1958,-0.0304616202718621,0.0200579446444507,-0.312224514660759,0.235540312312558,-0.946882281872988,0.0428064144565573,-1.37375920351846,-0.572544465701766,-0.934183329910584,0.0281767106455353,-1.2376006578902,-0.5935032744579
32,"Italy",1963-04-28,32320,"PSI Socialist Party",28,4,1963,-0.428566175934893,0.0113757594546813,-0.642332010068407,-0.224647466027488,-0.426332627596083,0.0389648553195745,-0.823463790074642,-0.0622877124074167,0.960590212068615,0.0475518320540543,0.530182810940693,1.37822913266295
32,"Italy",1972-05-07,32320,"PSI Socialist Party",7,5,1972,-0.792728448088717,0.051562340525254,-1.24986446024823,-0.36084169527602,-1.25010471532903,0.0672216164299599,-1.79481473271064,-0.771972375989677,-0.999983542179242,0.0354912707199733,-1.35928334124424,-0.627163239021847
32,"Italy",1976-06-20,32320,"PSI Socialist Party",20,6,1976,-0.339547593796374,0.0825044408292509,-0.893981141167946,0.206595144338534,-0.381312290289692,0.0441903596550303,-0.805683277410861,0.0244839087937586,-1.44444453470194,0.015613596213596,-1.69016164804717,-1.18715677118896
32,"Italy",1979-06-03,32320,"PSI Socialist Party",3,6,1979,0.314912557884499,0.0113802837587003,0.101913502077609,0.529111989552695,-0.625576861524385,0.0163596472456823,-0.892505956562291,-0.379216324752952,-1.18288224161241,0.00788851350217327,-1.34990435506536,-1.00375624173184
32,"Italy",1983-06-26,32320,"PSI Socialist Party",26,6,1983,1.61005873891702,0.0584043825788111,1.15670611761296,2.10052090076265,-0.0892975603207409,0.0144776548382598,-0.325846459887131,0.143346504434655,0.288110665052958,0.0300408763961363,-0.0494830383706202,0.630007961420642
32,"Italy",1987-06-14,32320,"PSI Socialist Party",14,6,1987,0.839540903617353,0.0389222926214563,0.486616612743424,1.2396299850361,0.298441697231198,0.130433098095585,-0.387443450821338,1.01147997927382,0.567884730703255,0.137969081638798,-0.151757979173555,1.28560732757902
32,"Italy",1992-04-06,32320,"PSI Socialist Party",6,4,1992,0.401522766877435,0.0084385701113859,0.227669140121139,0.583563340252391,0.0485407455217588,0.0120957552333986,-0.171320771294818,0.260729962634252,-0.525359587317926,0.0222814866553877,-0.798863474585797,-0.223572219276718
32,"Italy",1994-03-28,32320,"PSI Socialist Party",28,3,1994,0.397969057473354,0.00888491761162065,0.209045651948656,0.588075524701547,0.0458768449895985,0.0119010238803076,-0.168564800516945,0.254002443939159,-0.576961919251629,0.0198241215219165,-0.841114137819978,-0.286178245638076
32,"Italy",1996-04-21,32321,"RI Italian Renewal",21,4,1996,2.303859510393,0.514982833655862,1.06645299728168,3.79312589947926,-0.423089638687348,0.120478876619677,-1.13610372989288,0.261677756357792,0.5125897021887,0.159225650158569,-0.284039350362559,1.26080524778272
32,"Italy",1968-05-19,32322,"PSU United Socialist Party",19,5,1968,-0.268122054923313,0.166362111578591,-1.10900154651511,0.49813829660904,-1.52965444463254,0.367430270041593,-2.83211695299357,-0.494147454050715,-1.60421094280406,0.097188494202115,-2.23292734087848,-1.02025606531963
32,"Italy",2001-05-13,32329,"Ulivo Olive Tree",13,5,2001,0.77142757997134,0.00843674737648324,0.595714796904553,0.956862375823317,0.253408190694688,0.0135784966280537,0.0263535166963334,0.48266658030806,-0.323470622328146,0.0264716722966147,-0.634439160881768,0.0156208721444084
32,"Italy",2006-04-10,32329,"Olive Tree",10,4,2006,0.152789628568752,0.00155156679356588,0.0733396838334141,0.230166212621253,0.604914613428073,0.00656628991340099,0.450989947000736,0.770305839913714,-0.417364075787245,0.013266872370249,-0.627679635650686,-0.186569982696406
32,"Italy",1948-04-18,32330,"PSLI Socialist Party of Italian Workers",18,4,1948,-0.939531412374333,0.0234358015852545,-1.23180206561353,-0.653357501370334,-1.1831091998707,0.0813656717356002,-1.75926546554182,-0.680007078864563,-1.5977014679873,0.0196575240907192,-1.87772959219025,-1.33478715058574
32,"Italy",1953-06-07,32330,"PSLI Socialist Party of Italian Workers",7,6,1953,-0.455194955542992,0.100418186866825,-1.11607271426204,0.134041544719149,-0.509830929460304,0.243267721786262,-1.48114051550517,0.427655965618916,-1.1464206432023,0.151347994984362,-1.86340590967056,-0.362163463984879
32,"Italy",1958-05-25,32330,"PSLI Socialist Party of Italian Workers",25,5,1958,-0.256693435590279,0.0713960647566841,-0.780902220530544,0.233265734428995,-0.68479345220376,0.146702626331089,-1.50187140728259,0.0416097260274613,-1.15264356253911,0.0796457397409293,-1.68451778333417,-0.579458623126941
32,"Italy",1963-04-28,32330,"PSLI Socialist Party of Italian Workers",28,4,1963,-0.0061747095177215,0.0830117997932522,-0.568770859454797,0.564894171132631,-0.586374192510626,0.210795373210464,-1.49214529495513,0.286451020252526,-0.708566383449756,0.175613350824539,-1.51315073426699,0.15349844945026
32,"Italy",1972-05-07,32330,"PSDI Democratic Socialist Party",7,5,1972,0.091269040565059,0.0479774953940154,-0.35680508076972,0.516015827382164,-1.08907521346953,0.174856919968532,-1.96900982224323,-0.327300097989297,-0.528347793193242,0.148034614555569,-1.23080713492491,0.240179269266901
32,"Italy",1976-06-20,32330,"PSDI Democratic Socialist Party",20,6,1976,0.528206129988474,0.0188153768818597,0.269094747611714,0.804550601508197,-0.877893501899355,0.0398101483711492,-1.30872937858517,-0.515011167080861,-0.975900811005393,0.0244350697769566,-1.27264256286717,-0.651969785168381
32,"Italy",1979-06-03,32330,"PSDI Democratic Socialist Party",3,6,1979,0.845132583664103,0.0832150775810657,0.275422948611201,1.41042191587802,0.0344021241160981,0.0216294709094019,-0.263876474414697,0.320887802218355,-0.620024589873036,0.0319192203428464,-0.945592527796203,-0.235297520908738
32,"Italy",1983-06-26,32330,"PSDI Democratic Socialist Party",26,6,1983,1.31068869755704,0.0671926249830849,0.818802107024241,1.84964169635868,-0.167896240309033,0.117267561643727,-0.850893234498218,0.488266763344634,-0.379193064173154,0.133855319690886,-1.08477324564659,0.383739003123687
32,"Italy",1987-06-14,32330,"PSDI Democratic Socialist Party",14,6,1987,0.464694685601874,0.0227385278438629,0.180871278259338,0.77525761847524,-0.53681945563864,0.0341550112782902,-0.901150795593404,-0.194844575048994,-0.372814178386699,0.0549896608703303,-0.806322681625304,0.102137868386656
32,"Italy",1992-04-06,32330,"PSDI Democratic Socialist Party",6,4,1992,0.404051420886936,0.0508489726375467,-0.0304131590396759,0.848430849589745,-1.01679360475895,0.224277045276423,-1.9873327253615,-0.135151252908335,-0.248692696050414,0.206983215675368,-1.11064223088576,0.693033381956059
32,"Italy",1946-06-02,32410,"PRI Republican Party",2,6,1946,0.689385590956172,0.54668553281042,-0.719664361602593,2.17676235904681,-2.13063475595306,0.438968585097152,-3.5240524429416,-0.953693059487543,-0.696686029597558,0.212498103871409,-1.58362710955888,0.21887869163028
32,"Italy",1948-04-18,32410,"PRI Republican Party",18,4,1948,0.668374038568872,0.293125360273758,-0.376168381622244,1.73226419599032,-2.38009584845417,0.361295226094328,-3.55410050423481,-1.29684160216119,-1.18459219218347,0.131877859718143,-1.88804824230888,-0.445328960376252
32,"Italy",1953-06-07,32410,"PRI Republican Party",7,6,1953,0.220334087838237,0.127522694965929,-0.481484514180047,0.936033462310008,-2.1771819208238,0.312156340976311,-3.39944251558573,-1.20869704123271,-1.79868789715505,0.0745659432855044,-2.3700659008686,-1.29532846760644
32,"Italy",1958-05-25,32410,"PRI Republican Party",25,5,1958,-0.169054020760249,0.061834136655992,-0.65268726775579,0.348209274793745,-1.66938821783592,0.26852819012342,-2.7356035726006,-0.7441575050004,-2.08641013838736,0.0667935665183639,-2.59826482064495,-1.61401340810052
32,"Italy",1963-04-28,32410,"PRI Republican Party",28,4,1963,-0.823944104228658,0.0257092144254381,-1.15336173956844,-0.520816749246667,-1.32175803313292,0.205646479166486,-2.29074855583889,-0.496829901896153,-1.05767724099957,0.103666438815448,-1.66572673579408,-0.393885747983874
32,"Italy",1968-05-19,32410,"PRI Republican Party",19,5,1968,0.641412791167082,0.0370004622888982,0.279690855691859,1.02515488592044,-1.31065007385057,0.221062672166194,-2.27420375583941,-0.441891880634139,-1.10235738481698,0.119617873702644,-1.74860068651932,-0.391856878457831
32,"Italy",1972-05-07,32410,"PRI Republican Party",7,5,1972,0.815374785134689,0.0349888374015299,0.449252629416573,1.19521766588591,-1.0080642408834,0.096191295336284,-1.63750168206585,-0.453777130434493,-1.26169004772925,0.036896575474893,-1.63362200277992,-0.883194293646643
32,"Italy",1976-06-20,32410,"PRI Republican Party",20,6,1976,0.816162622556289,0.0298312739515,0.486953896743271,1.15539670966256,-0.0749634553092276,0.261558353705131,-1.06456178869905,0.942623897790896,-0.509246581395519,0.202736542173778,-1.39427144510189,0.369769238781987
32,"Italy",1979-06-03,32410,"PRI Republican Party",3,6,1979,1.07338452391004,0.0780222229685974,0.543388881758646,1.66325249417767,0.857790283626394,0.0774186114936426,0.332025903345932,1.4009220083963,0.224140878817106,0.116111518668561,-0.442948644350634,0.884199089375269
32,"Italy",1983-06-26,32410,"PRI Republican Party",26,6,1983,1.7951314019676,0.0755906833685919,1.2864845116842,2.32704763027493,0.046941522234474,0.0208552590983458,-0.230066630699247,0.329547657101543,0.669523116382481,0.0330756128448467,0.301104275904138,1.01785208979728
32,"Italy",1987-06-14,32410,"PRI Republican Party",14,6,1987,2.05998486564389,0.18285645602048,1.25743696110367,2.93773180192902,0.217813999451817,0.204710432686784,-0.664867153585313,1.09514985316505,0.370929143991996,0.190365604162443,-0.473232138825926,1.22475601417032
32,"Italy",1992-04-06,32410,"PRI Republican Party",6,4,1992,2.01058514857441,0.175375951520424,1.2644881415657,2.87237281972271,0.162716701155441,0.0661264665041981,-0.315844818776595,0.699540583163305,0.130735813626288,0.121314933597009,-0.558653120960069,0.806937302544323
32,"Italy",1946-06-02,32420,"PLI Liberal Party",2,6,1946,1.44013377680992,0.157699866360713,0.700586563142234,2.28655053576571,-1.18306618733874,0.30078885709377,-2.30780733285277,-0.176823219297223,-0.0305061481217595,0.252132733758496,-1.01661730809232,0.919008628564338
32,"Italy",1948-04-18,32420,"PLI Liberal Party",18,4,1948,2.30510072973428,0.197442604043553,1.46842661936779,3.20013707539851,-0.881900379185497,0.286916040658951,-1.99967184063671,0.160436404258924,-0.0531055137616375,0.259128858924943,-1.04931315408262,0.935065190390977
32,"Italy",1953-06-07,32420,"PLI Liberal Party",7,6,1953,2.53112492168867,0.19139136962464,1.74194004129769,3.46203471763133,-1.21960545221963,0.106483772847119,-1.90153099157443,-0.628430865926155,-0.0887358563844951,0.116317901574604,-0.771947974978931,0.547648316462246
32,"Italy",1958-05-25,32420,"PLI Liberal Party",25,5,1958,2.30944870271297,0.172718810319516,1.50996387098803,3.14712184563294,-1.06242873953703,0.0883085151743574,-1.66253896475819,-0.516401340053818,0.263549532820396,0.107717930608176,-0.363045639422952,0.879469748334312
32,"Italy",1963-04-28,32420,"PLI Liberal Party",28,4,1963,1.1863214246785,0.0527602914783116,0.755349950703494,1.63812309767913,-0.944583329413435,0.155490564014305,-1.71724773157666,-0.176915184693639,0.140257418391621,0.166704601264247,-0.669145047765262,0.937723092298692
32,"Italy",1968-05-19,32420,"PLI Liberal Party",19,5,1968,1.72932010127642,0.117234238922523,1.077783587723,2.42487930047705,-0.63103317304519,0.130455209164683,-1.37982876885895,0.0361001677535138,-0.624913470121671,0.110575013232194,-1.22865892581622,0.0440758114224275
32,"Italy",1972-05-07,32420,"PLI Liberal Party",7,5,1972,1.48298246669127,0.173936136390787,0.697265532727803,2.32243532012829,-0.915897430663696,0.048537587086526,-1.36310400092944,-0.51956573562729,-1.12131611391923,0.0237016648472823,-1.39798863209475,-0.795313181186173
32,"Italy",1976-06-20,32420,"PLI Liberal Party",20,6,1976,0.774259029886295,0.0252460731048052,0.462852555039988,1.09287203682195,-0.549346924189592,0.0174047592871375,-0.809961081801241,-0.299454943568207,-0.428043369048127,0.0265718412078716,-0.735843763948046,-0.0902504553320076
32,"Italy",1979-06-03,32420,"PLI Liberal Party",3,6,1979,2.70282618353925,0.118301197646258,2.06329540077046,3.39558139726016,-0.740393746255206,0.0364925991513808,-1.13644060440705,-0.382996319833794,0.464625350235939,0.0517907848702102,0.0168268359053501,0.892699794432976
32,"Italy",1983-06-26,32420,"PLI Liberal Party",26,6,1983,2.45223406342159,0.0933074364295938,1.87169451921224,3.07036365692151,-0.140289828650604,0.0245995904631572,-0.456998662804258,0.162500740165164,0.839753367231675,0.0323962623866738,0.473674184805104,1.18472560004386
32,"Italy",1987-06-14,32420,"PLI Liberal Party",14,6,1987,1.57102690048369,0.0535988029334085,1.15634661335184,2.04651420699833,-0.822753998564079,0.049889228402063,-1.27962794435421,-0.409823454878576,0.519888646607545,0.0657039474105393,0.0153009006617285,0.994697919296633
32,"Italy",1992-04-06,32420,"PLI Liberal Party",6,4,1992,1.05122017881649,0.0267901097114146,0.739268370378399,1.36951250243231,-0.417473905082705,0.0229611152164487,-0.70886206711909,-0.127523917574737,-0.155751433444672,0.0485767312428577,-0.5713789224868,0.277480442202055
32,"Italy",2001-05-13,32421,"Margherita",13,5,2001,0.785371433582112,0.00818050989748037,0.606816524409452,0.965069489052472,0.244395056343376,0.0140633947749874,0.00789032097690001,0.483409289654262,-0.30155901470576,0.0311653482951068,-0.628851121151353,0.054120438257999
32,"Italy",1946-06-02,32520,"DC Christan Democrats",2,6,1946,0.890687639228585,0.601426231513981,-0.590461606942025,2.39643318263361,-0.85941870271065,0.137737994823356,-1.63368803187768,-0.161439014313496,1.56749294651044,0.109899538450916,0.940958727197608,2.24792890406958
32,"Italy",1948-04-18,32520,"DC Christan Democrats",18,4,1948,0.876442070148076,0.377442321973349,-0.332513957752995,2.0907308733442,-1.42077607715297,0.137275605458299,-2.18141600064549,-0.705929246788651,1.0484439347225,0.11603881058457,0.357151601320402,1.70359432476472
